FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006
UR1US,US,000,02,0001804,0,0,0,0,0,0
UR1US,US,000,02,0001805,1725,0,0,0,1725,0
UR1US,US,000,02,0001809,129,0,0,0,129,0
UR1US,US,000,02,0001810,9830,8436,0,8436,1394,0
UR1US,US,000,02,0001811,72,0,0,0,72,0
UR1US,US,000,02,0001812,9099,959,0,959,8140,0
UR1US,US,000,02,0001816,288,0,0,0,288,0
UR1US,US,000,02,0001817,358,0,0,0,358,0
UR1US,US,000,02,0001818,1149,0,0,0,1149,0
UR1US,US,000,02,0001825,228,0,0,0,228,0
UR1US,US,000,02,0001826,7,0,0,0,7,0
UR1US,US,000,02,0001827,2088,0,0,0,2088,0
UR1US,US,000,02,0001831,4370,2654,0,2654,1716,0
UR1US,US,000,02,0001832,1042,0,0,0,1042,0
UR1US,US,000,02,0001836,207,0,0,0,207,0
UR1US,US,000,02,0001837,243,0,0,0,243,0
UR1US,US,000,02,0001838,75,0,0,0,75,0
UR1US,US,000,02,0001839,2624,0,0,0,2624,0
UR1US,US,000,02,0001840,2758,0,0,0,2758,0
UR1US,US,000,02,0001844,1940,0,0,0,1940,0
UR1US,US,000,02,0001845,3158,0,0,0,3158,0
UR1US,US,000,02,0001849,1448,9,9,0,1439,0
UR1US,US,000,02,0001850,1980,0,0,0,1980,0
UR1US,US,000,02,0001851,7,0,0,0,7,0
UR1US,US,000,02,0001852,4615,112,112,0,4503,0
UR1US,US,000,02,0001859,328,0,0,0,328,0
UR1US,US,000,02,0001860,538,0,0,0,538,0
UR1US,US,000,02,0001864,2934,0,0,0,2934,0
UR1US,US,000,02,0001865,138,0,0,0,138,0
UR1US,US,000,02,0001866,1338,0,0,0,1338,0
UR1US,US,000,02,0001870,649,0,0,0,649,0
UR1US,US,000,02,0001871,1306,0,0,0,1306,0
UR1US,US,000,02,0001875,99,0,0,0,99,0
UR1US,US,000,02,0001876,1715,0,0,0,1715,0
UR1US,US,000,02,0001883,2497,0,0,0,2497,0
UR1US,US,000,02,0001884,1953,0,0,0,1953,0
UR1US,US,000,02,0001888,1590,0,0,0,1590,0
UR1US,US,000,02,0001892,949,0,0,0,949,0
UR1US,US,000,02,0001896,1705,1529,0,1529,176,0
UR1US,US,000,02,0001897,1829,178,0,178,1651,0
UR1US,US,000,02,0001901,186,0,0,0,186,0
UR1US,US,000,02,0001902,1376,0,0,0,1376,0
UR1US,US,000,02,0001906,2093,0,0,0,2093,0
UR1US,US,000,02,0001910,356,0,0,0,356,0
UR1US,US,000,02,0001911,1226,0,0,0,1226,0
UR1US,US,000,02,0001918,2688,0,0,0,2688,0
UR1US,US,000,02,0001919,2184,0,0,0,2184,0
UR1US,US,000,02,0001923,103,0,0,0,103,0
UR1US,US,000,02,0001924,1441,0,0,0,1441,0
UR1US,US,000,02,0001928,5,0,0,0,5,0
UR1US,US,000,02,0001929,4510,2119,0,2119,2391,0
UR1US,US,000,02,0001930,539,0,0,0,539,0
UR1US,US,000,02,0001931,2739,0,0,0,2739,0
UR1US,US,000,02,0001935,0,0,0,0,0,0
UR1US,US,000,02,0001936,3093,0,0,0,3093,0
UR1US,US,000,02,0001943,740,0,0,0,740,0
UR1US,US,000,02,0001944,662,0,0,0,662,0
UR1US,US,000,02,0001948,1289,0,0,0,1289,0
UR1US,US,000,02,0001949,53,0,0,0,53,0
UR1US,US,000,02,0001950,4341,0,0,0,4341,0
UR1US,US,000,02,0001954,2148,0,0,0,2148,0
UR1US,US,000,02,0001955,543,0,0,0,543,0
UR1US,US,000,02,0001956,1871,530,530,0,1341,0
UR1US,US,000,02,0001957,64541,61102,61102,0,3439,0
UR1US,US,000,02,0001958,2198,1121,0,1121,1077,0
UR1US,US,000,02,0001959,513,95,95,0,418,0
UR1US,US,000,02,0001960,501,372,372,0,129,0
UR1US,US,000,02,0001961,1430,0,0,0,1430,0
UR1US,US,000,02,0001962,11118,2599,2599,0,8519,0
UR1US,US,000,02,0001966,332,0,0,0,332,0
UR1US,US,000,02,0001967,1973,0,0,0,1973,0
UR1US,US,000,02,0001971,10,0,0,0,10,0
UR1US,US,000,02,0001972,350,0,0,0,350,0
UR1US,US,000,02,0001973,784,0,0,0,784,0
UR1US,US,000,02,0001974,1867,1110,1110,0,757,0
UR1US,US,000,02,0001975,4283,291,291,0,3992,0
UR1US,US,000,02,0001982,2418,2143,0,2143,275,0
UR1US,US,000,02,0001983,1098,21,0,21,1077,0
UR1US,US,000,02,0001987,6749,0,0,0,6749,0
UR1US,US,000,02,0001991,210,0,0,0,210,0
UR1US,US,000,02,0001992,420,0,0,0,420,0
UR1US,US,000,02,0001993,21,0,0,0,21,0
UR1US,US,000,02,0001994,20,0,0,0,20,0
UR1US,US,000,02,0001995,746,0,0,0,746,0
UR1US,US,000,02,0001996,2101,0,0,0,2101,0
UR1US,US,000,02,0002000,718,0,0,0,718,0
UR1US,US,000,02,0002001,3720,0,0,0,3720,0
UR1US,US,000,02,0002005,143,0,0,0,143,0
UR1US,US,000,02,0002006,370,0,0,0,370,0
UR1US,US,000,02,0002007,1606,0,0,0,1606,0
UR1US,US,000,02,0002011,1000,0,0,0,1000,0
UR1US,US,000,02,0002012,44,0,0,0,44,0
UR1US,US,000,02,0002013,14749,10069,0,10069,4680,0
UR1US,US,000,02,0002014,461,0,0,0,461,0
UR1US,US,000,02,0002015,3641,0,0,0,3641,0
UR1US,US,000,02,0002019,315,0,0,0,315,0
UR1US,US,000,02,0002020,270,0,0,0,270,0
UR1US,US,000,02,0002021,4,0,0,0,4,0
UR1US,US,000,02,0002022,0,0,0,0,0,0
UR1US,US,000,02,0002023,770,0,0,0,770,0
UR1US,US,000,02,0002024,5736,0,0,0,5736,0
UR1US,US,000,02,0002028,0,0,0,0,0,0
UR1US,US,000,02,0002029,167,0,0,0,167,0
UR1US,US,000,02,0002030,2046,0,0,0,2046,0
UR1US,US,000,02,0002031,3684,0,0,0,3684,0
UR1US,US,000,02,0002038,77,1,1,0,76,0
UR1US,US,000,02,0002039,24693,24368,24368,0,325,0
UR1US,US,000,02,0002040,206605,206179,206179,0,426,0
UR1US,US,000,02,0002041,2945,2945,2945,0,0,0
UR1US,US,000,02,0002042,631,606,606,0,25,0
UR1US,US,000,02,0002043,16921,16921,16921,0,0,0
UR1US,US,000,02,0002044,3587,3587,3587,0,0,0
UR1US,US,000,02,0002045,883,861,861,0,22,0
UR1US,US,000,02,0002046,11117,11117,11117,0,0,0
UR1US,US,000,02,0002047,7874,7862,7862,0,12,0
UR1US,US,000,02,0002048,5647,5467,5467,0,180,0
UR1US,US,000,02,0002049,19,0,0,0,19,0
UR1US,US,000,02,0002050,3510,3510,3510,0,0,0
UR1US,US,000,02,0002051,3,0,0,0,3,0
UR1US,US,000,02,0002052,22911,22911,22911,0,0,0
UR1US,US,000,02,0002053,16572,16572,16572,0,0,0
UR1US,US,000,02,0002054,12684,12572,12572,0,112,0
UR1US,US,000,02,0002055,10950,10558,10558,0,392,0
UR1US,US,000,02,0002056,561,506,506,0,55,0
UR1US,US,000,02,0002057,2210,2210,2210,0,0,0
UR1US,US,000,02,0002058,717,717,717,0,0,0
UR1US,US,000,02,0002059,47,17,17,0,30,0
UR1US,US,000,02,0002060,5365,5365,5365,0,0,0
UR1US,US,000,02,0002061,1094,1094,1094,0,0,0
UR1US,US,000,02,0002062,20400,20400,20400,0,0,0
UR1US,US,000,02,0002063,836,817,817,0,19,0
UR1US,US,000,02,0002064,3887,3864,3864,0,23,0
UR1US,US,000,02,0002065,9889,9889,9889,0,0,0
UR1US,US,000,02,0002066,6397,6314,6314,0,83,0
UR1US,US,000,02,0002067,0,0,0,0,0,0
UR1US,US,000,02,0002068,26232,26232,26232,0,0,0
UR1US,US,000,02,0002069,30014,27164,27164,0,2850,0
UR1US,US,000,02,0002073,2,0,0,0,2,0
UR1US,US,000,02,0002074,732,328,328,0,404,0
UR1US,US,000,02,0002075,55,0,0,0,55,0
UR1US,US,000,02,0002076,119,109,109,0,10,0
UR1US,US,000,02,0002077,293,0,0,0,293,0
UR1US,US,000,02,0002078,1696,1472,1472,0,224,0
UR1US,US,000,02,0002079,1130,0,0,0,1130,0
UR1US,US,000,02,0002083,53,25,25,0,28,0
UR1US,US,000,02,0002084,5948,5462,5462,0,486,0
UR1US,US,000,02,0002085,2226,2226,2226,0,0,0
UR1US,US,000,02,0002086,509,487,487,0,22,0
UR1US,US,000,02,0002087,2550,2066,2066,0,484,0
UR1US,US,000,02,0002088,2409,1567,1567,0,842,0
UR1US,US,000,02,0002092,0,0,0,0,0,0
UR1US,US,000,02,0002093,1837,1511,1511,0,326,0
UR1US,US,000,02,0002094,3383,1068,1068,0,2315,0
UR1US,US,000,02,0002095,1456,0,0,0,1456,0
UR1US,US,000,02,0002096,991,212,212,0,779,0
UR1US,US,000,02,0002100,2733,2726,2726,0,7,0
UR1US,US,000,02,0002101,13755,13079,13079,0,676,0
UR1US,US,000,02,0002102,108,0,0,0,108,0
UR1US,US,000,02,0002103,7,5,5,0,2,0
UR1US,US,000,02,0002104,2383,1912,1912,0,471,0
UR1US,US,000,02,0002105,73,35,35,0,38,0
UR1US,US,000,02,0002106,4125,828,828,0,3297,0
UR1US,US,000,02,0002110,4424,3856,3856,0,568,0
UR1US,US,000,02,0002111,2288,2279,2279,0,9,0
UR1US,US,000,02,0002112,1869,1330,1330,0,539,0
UR1US,US,000,02,0002113,9,0,0,0,9,0
UR1US,US,000,02,0002114,0,0,0,0,0,0
UR1US,US,000,02,0002115,2172,1339,1339,0,833,0
UR1US,US,000,02,0002119,2226,1598,1598,0,628,0
UR1US,US,000,02,0002120,2225,2170,2170,0,55,0
UR1US,US,000,02,0002121,7432,7418,7418,0,14,0
UR1US,US,000,02,0002122,10406,5272,4949,323,5134,0
UR1US,US,000,02,0002126,537,9,9,0,528,0
UR1US,US,000,02,0002127,3175,1939,1939,0,1236,0
UR1US,US,000,02,0002128,2256,2256,2256,0,0,0
UR1US,US,000,02,0002129,34551,34297,34297,0,254,0
UR1US,US,000,02,0002130,0,0,0,0,0,0
UR1US,US,000,02,0002131,3383,3383,3383,0,0,0
UR1US,US,000,02,0002132,2036,1815,1815,0,221,0
UR1US,US,000,02,0002136,61,0,0,0,61,0
UR1US,US,000,02,0002137,2603,1234,1234,0,1369,0
UR1US,US,000,02,0002138,1852,1820,1820,0,32,0
UR1US,US,000,02,0002139,51,28,28,0,23,0
UR1US,US,000,02,0002140,633,0,0,0,633,0
UR1US,US,000,02,0002141,0,0,0,0,0,0
UR1US,US,000,02,0002142,4688,854,854,0,3834,0
UR1US,US,000,02,0002146,611,345,345,0,266,0
UR1US,US,000,02,0002147,27,27,27,0,0,0
UR1US,US,000,02,0002148,25,0,0,0,25,0
UR1US,US,000,02,0002149,9248,7867,7867,0,1381,0
UR1US,US,000,02,0002150,13,13,13,0,0,0
UR1US,US,000,02,0002151,4404,4404,4404,0,0,0
UR1US,US,000,02,0002152,1230,882,882,0,348,0
UR1US,US,000,02,0002156,1,0,0,0,1,0
UR1US,US,000,02,0002157,144,24,24,0,120,0
UR1US,US,000,02,0002158,329,0,0,0,329,0
UR1US,US,000,02,0002159,221,38,38,0,183,0
UR1US,US,000,02,0002160,1542,889,889,0,653,0
UR1US,US,000,02,0002161,1592,0,0,0,1592,0
UR1US,US,000,02,0002165,0,0,0,0,0,0
UR1US,US,000,02,0002166,38,0,0,0,38,0
UR1US,US,000,02,0002167,145,0,0,0,145,0
UR1US,US,000,02,0002168,4735,0,0,0,4735,0
UR1US,US,000,02,0002172,173,130,130,0,43,0
UR1US,US,000,02,0002173,2643,2425,2425,0,218,0
UR1US,US,000,02,0002174,2870,200,200,0,2670,0
UR1US,US,000,02,0002178,18,0,0,0,18,0
UR1US,US,000,02,0002179,16,16,0,16,0,0
UR1US,US,000,02,0002180,12,0,0,0,12,0
UR1US,US,000,02,0002181,5856,816,0,816,5040,0
UR1US,US,000,02,0002185,8,8,8,0,0,0
UR1US,US,000,02,0002186,51,27,27,0,24,0
UR1US,US,000,02,0002187,1374,1186,1186,0,188,0
UR1US,US,000,02,0002188,0,0,0,0,0,0
UR1US,US,000,02,0002189,16900,15156,15156,0,1744,0
UR1US,US,000,02,0002190,771,620,620,0,151,0
UR1US,US,000,02,0002194,0,0,0,0,0,0
UR1US,US,000,02,0002195,13,0,0,0,13,0
UR1US,US,000,02,0002196,3176,0,0,0,3176,0
UR1US,US,000,02,0002197,3392,0,0,0,3392,0
UR1US,US,000,02,0002201,0,0,0,0,0,0
UR1US,US,000,02,0002202,23,0,0,0,23,0
UR1US,US,000,02,0002203,326,0,0,0,326,0
UR1US,US,000,02,0002204,3811,0,0,0,3811,0
UR1US,US,000,02,0002211,447,0,0,0,447,0
UR1US,US,000,02,0002212,1049,0,0,0,1049,0
UR1US,US,000,02,0002213,2666,0,0,0,2666,0
UR1US,US,000,02,0002217,201,0,0,0,201,0
UR1US,US,000,02,0002218,237,0,0,0,237,0
UR1US,US,000,02,0002219,1927,0,0,0,1927,0
UR1US,US,000,02,0002220,2324,0,0,0,2324,0
UR1US,US,000,02,0002224,2000,0,0,0,2000,0
UR1US,US,000,02,0002225,3713,0,0,0,3713,0
UR1US,US,000,02,0002232,6563,0,0,0,6563,0
UR1US,US,000,02,0002236,39183,39110,39110,0,73,0
UR1US,US,000,02,0002237,413,34,34,0,379,0
UR1US,US,000,02,0002238,3247,2381,2381,0,866,0
UR1US,US,000,02,0002239,7656,2390,2390,0,5266,0
UR1US,US,000,02,0002243,1108,1035,1035,0,73,0
UR1US,US,000,02,0002244,15053,1882,1882,0,13171,0
UR1US,US,000,02,0002248,735,0,0,0,735,0
UR1US,US,000,02,0002249,3745,0,0,0,3745,0
UR1US,US,000,02,0002253,136,133,133,0,3,0
UR1US,US,000,02,0002254,3887,43,43,0,3844,0
UR1US,US,000,02,0002258,282,0,0,0,282,0
UR1US,US,000,02,0002259,1257,0,0,0,1257,0
UR1US,US,000,02,0002260,7091,0,0,0,7091,0
UR1US,US,000,02,0002264,203,0,0,0,203,0
UR1US,US,000,02,0002265,2150,0,0,0,2150,0
UR1US,US,000,02,0002272,261,0,0,0,261,0
UR1US,US,000,02,0002273,4354,0,0,0,4354,0
UR1US,US,000,02,0002277,552,0,0,0,552,0
UR1US,US,000,02,0002278,1116,0,0,0,1116,0
UR1US,US,000,02,0002282,11552,72,72,0,11480,0
UR1US,US,000,02,0002286,3471,2906,0,2906,565,0
UR1US,US,000,02,0002287,4312,13,0,13,4299,0
UR1US,US,000,02,0002291,1942,0,0,0,1942,0
UR1US,US,000,02,0002295,2124,0,0,0,2124,0
UR1US,US,000,02,0002299,609,0,0,0,609,0
UR1US,US,000,02,0002300,632,0,0,0,632,0
UR1US,US,000,02,0002301,1100,0,0,0,1100,0
UR1US,US,000,02,0002302,2314,0,0,0,2314,0
UR1US,US,000,02,0002309,48854,46825,46825,0,2029,0
UR1US,US,000,02,0002310,26291,23397,23397,0,2894,0
UR1US,US,000,02,0002311,5634,1651,1651,0,3983,0
UR1US,US,000,02,0002315,1257,138,138,0,1119,0
UR1US,US,000,02,0002316,9212,0,0,0,9212,0
UR1US,US,000,02,0002320,63,0,0,0,63,0
UR1US,US,000,02,0002321,6642,0,0,0,6642,0
UR1US,US,000,02,0002325,3269,2406,2406,0,863,0
UR1US,US,000,02,0002326,180,0,0,0,180,0
UR1US,US,000,02,0002327,75,0,0,0,75,0
UR1US,US,000,02,0002328,123,0,0,0,123,0
UR1US,US,000,02,0002329,47,0,0,0,47,0
UR1US,US,000,02,0002330,3542,324,324,0,3218,0
UR1US,US,000,02,0002334,4153,3950,3950,0,203,0
UR1US,US,000,02,0002335,4926,4617,4617,0,309,0
UR1US,US,000,02,0002336,25979,18498,18498,0,7481,0
UR1US,US,000,02,0002343,1194,0,0,0,1194,0
UR1US,US,000,02,0002344,21463,18780,0,18780,2683,0
UR1US,US,000,02,0002345,72,0,0,0,72,0
UR1US,US,000,02,0002346,434,0,0,0,434,0
UR1US,US,000,02,0002347,699,673,673,0,26,0
UR1US,US,000,02,0002348,45899,10746,4800,5946,35153,0
UR1US,US,000,02,0002352,434,71,0,71,363,0
UR1US,US,000,02,0002353,12,0,0,0,12,0
UR1US,US,000,02,0002354,822,4,4,0,818,0
UR1US,US,000,02,0002355,3453,3347,3347,0,106,0
UR1US,US,000,02,0002356,53,0,0,0,53,0
UR1US,US,000,02,0002357,4664,1471,1312,159,3193,0
UR1US,US,000,02,0002361,111,0,0,0,111,0
UR1US,US,000,02,0002362,3472,0,0,0,3472,0
UR1US,US,000,02,0002369,49,0,0,0,49,0
UR1US,US,000,02,0002370,0,0,0,0,0,0
UR1US,US,000,02,0002371,106,0,0,0,106,0
UR1US,US,000,02,0002372,661,0,0,0,661,0
UR1US,US,000,02,0002373,1211,0,0,0,1211,0
UR1US,US,000,02,0002377,1344,0,0,0,1344,0
UR1US,US,000,02,0002378,1542,0,0,0,1542,0
UR1US,US,000,02,0002382,932,0,0,0,932,0
UR1US,US,000,02,0002383,0,0,0,0,0,0
UR1US,US,000,02,0002384,2688,0,0,0,2688,0
UR1US,US,000,02,0002388,115,0,0,0,115,0
UR1US,US,000,02,0002389,197,0,0,0,197,0
UR1US,US,000,02,0002390,593,0,0,0,593,0
UR1US,US,000,02,0002394,326,0,0,0,326,0
UR1US,US,000,02,0002395,923,0,0,0,923,0
UR1US,US,000,02,0002396,612,0,0,0,612,0
UR1US,US,000,02,0002403,726,0,0,0,726,0
UR1US,US,000,02,0002407,1403,0,0,0,1403,0
UR1US,US,000,02,0002411,890,0,0,0,890,0
UR1US,US,000,02,0002412,11,0,0,0,11,0
UR1US,US,000,02,0002413,2255,0,0,0,2255,0
UR1US,US,000,02,0002417,434,0,0,0,434,0
UR1US,US,000,02,0002418,1875,0,0,0,1875,0
UR1US,US,000,02,0002422,149,0,0,0,149,0
UR1US,US,000,02,0002423,40,0,0,0,40,0
UR1US,US,000,02,0002424,9812,8979,0,8979,833,0
UR1US,US,000,02,0002425,2833,557,0,557,2276,0
UR1US,US,000,02,0002429,42,0,0,0,42,0
UR1US,US,000,02,0002430,982,0,0,0,982,0
UR1US,US,000,02,0002437,793,0,0,0,793,0
UR1US,US,000,02,0002438,11435,10945,10945,0,490,0
UR1US,US,000,02,0002439,3517,616,616,0,2901,0
UR1US,US,000,02,0002443,3630,2019,404,1615,1611,0
UR1US,US,000,02,0002444,8363,1592,0,1592,6771,0
UR1US,US,000,02,0002448,5281,4124,4124,0,1157,0
UR1US,US,000,02,0002449,154856,151622,151622,0,3234,0
UR1US,US,000,02,0002450,304,304,304,0,0,0
UR1US,US,000,02,0002451,6021,4484,4484,0,1537,0
UR1US,US,000,02,0002452,5682,4820,4820,0,862,0
UR1US,US,000,02,0002453,43811,39842,39842,0,3969,0
UR1US,US,000,02,0002457,679,679,679,0,0,0
UR1US,US,000,02,0002458,38020,38020,38020,0,0,0
UR1US,US,000,02,0002459,546,546,546,0,0,0
UR1US,US,000,02,0002463,12763,525,525,0,12238,0
UR1US,US,000,02,0002467,5324,4637,4637,0,687,0
UR1US,US,000,02,0002468,2810,0,0,0,2810,0
UR1US,US,000,02,0002469,1521,0,0,0,1521,0
UR1US,US,000,02,0002470,4313,251,251,0,4062,0
UR1US,US,000,02,0002474,8,0,0,0,8,0
UR1US,US,000,02,0002475,0,0,0,0,0,0
UR1US,US,000,02,0002476,1597,0,0,0,1597,0
UR1US,US,000,02,0002477,13266,5845,5845,0,7421,0
UR1US,US,000,02,0002481,4,4,4,0,0,0
UR1US,US,000,02,0002482,0,0,0,0,0,0
UR1US,US,000,02,0002483,1946,1529,1529,0,417,0
UR1US,US,000,02,0002484,5,0,0,0,5,0
UR1US,US,000,02,0002488,6286,6018,6018,0,268,0
UR1US,US,000,02,0002489,1161,1159,1159,0,2,0
UR1US,US,000,02,0002490,496,108,108,0,388,0
UR1US,US,000,02,0002491,373,74,74,0,299,0
UR1US,US,000,02,0002498,7483,6452,0,6452,1031,0
UR1US,US,000,02,0002499,2071,0,0,0,2071,0
UR1US,US,000,02,0002503,2473,0,0,0,2473,0
UR1US,US,000,02,0002507,52,0,0,0,52,0
UR1US,US,000,02,0002508,98,0,0,0,98,0
UR1US,US,000,02,0002509,632,0,0,0,632,0
UR1US,US,000,02,0002513,2123,0,0,0,2123,0
UR1US,US,000,02,0002514,130,0,0,0,130,0
UR1US,US,000,02,0002515,223,0,0,0,223,0
UR1US,US,000,02,0002516,2286,0,0,0,2286,0
UR1US,US,000,02,0002520,94,0,0,0,94,0
UR1US,US,000,02,0002521,193,0,0,0,193,0
UR1US,US,000,02,0002522,258,0,0,0,258,0
UR1US,US,000,02,0002523,1543,0,0,0,1543,0
UR1US,US,000,02,0002527,417,0,0,0,417,0
UR1US,US,000,02,0002528,951,0,0,0,951,0
UR1US,US,000,02,0002535,1070,0,0,0,1070,0
UR1US,US,000,02,0002536,48,8,0,8,40,0
UR1US,US,000,02,0002537,3969,215,0,215,3754,0
UR1US,US,000,02,0002541,1560,0,0,0,1560,0
UR1US,US,000,02,0002545,800,0,0,0,800,0
UR1US,US,000,02,0002546,2,0,0,0,2,0
UR1US,US,000,02,0002547,74,0,0,0,74,0
UR1US,US,000,02,0002548,0,0,0,0,0,0
UR1US,US,000,02,0002549,1299,0,0,0,1299,0
UR1US,US,000,02,0002553,2368,0,0,0,2368,0
UR1US,US,000,02,0002554,176,0,0,0,176,0
UR1US,US,000,02,0002555,121,0,0,0,121,0
UR1US,US,000,02,0002556,0,0,0,0,0,0
UR1US,US,000,02,0002557,633,0,0,0,633,0
UR1US,US,000,02,0002561,0,0,0,0,0,0
UR1US,US,000,02,0002562,1516,0,0,0,1516,0
UR1US,US,000,02,0002563,1251,0,0,0,1251,0
UR1US,US,000,02,0002567,6885,3202,0,3202,3683,0
UR1US,US,000,02,0002568,3390,5,0,5,3385,0
UR1US,US,000,02,0002572,100,0,0,0,100,0
UR1US,US,000,02,0002573,52,0,0,0,52,0
UR1US,US,000,02,0002574,6,0,0,0,6,0
UR1US,US,000,02,0002575,204,0,0,0,204,0
UR1US,US,000,02,0002576,3947,0,0,0,3947,0
UR1US,US,000,02,0002577,1305,0,0,0,1305,0
UR1US,US,000,02,0002584,20510,18501,0,18501,2009,0
UR1US,US,000,02,0002585,8442,7628,0,7628,814,0
UR1US,US,000,02,0002586,6,0,0,0,6,0
UR1US,US,000,02,0002587,8992,1836,0,1836,7156,0
UR1US,US,000,02,0002591,8023,6628,0,6628,1395,0
UR1US,US,000,02,0002592,110,0,0,0,110,0
UR1US,US,000,02,0002593,7357,1171,0,1171,6186,0
UR1US,US,000,02,0002597,744,0,0,0,744,0
UR1US,US,000,02,0002598,5284,0,0,0,5284,0
UR1US,US,000,02,0002602,896,0,0,0,896,0
UR1US,US,000,02,0002603,480,286,0,286,194,0
UR1US,US,000,02,0002604,8825,19,0,19,8806,0
UR1US,US,000,02,0002608,650,209,0,209,441,0
UR1US,US,000,02,0002609,7675,6216,0,6216,1459,0
UR1US,US,000,02,0002610,5933,910,0,910,5023,0
UR1US,US,000,02,0002614,38,0,0,0,38,0
UR1US,US,000,02,0002615,2624,0,0,0,2624,0
UR1US,US,000,02,0002619,4,0,0,0,4,0
UR1US,US,000,02,0002620,77,0,0,0,77,0
UR1US,US,000,02,0002621,6349,65,0,65,6284,0
UR1US,US,000,02,0002628,2275,1828,1828,0,447,0
UR1US,US,000,02,0002629,1238,0,0,0,1238,0
UR1US,US,000,02,0002630,6696,2027,2027,0,4669,0
UR1US,US,000,02,0002634,111,0,0,0,111,0
UR1US,US,000,02,0002635,3905,0,0,0,3905,0
UR1US,US,000,02,0002636,161,0,0,0,161,0
UR1US,US,000,02,0002637,5357,0,0,0,5357,0
UR1US,US,000,02,0002641,283,283,283,0,0,0
UR1US,US,000,02,0002642,3672,1931,0,1931,1741,0
UR1US,US,000,02,0002643,29834,11361,9165,2196,18473,0
UR1US,US,000,02,0002647,757,161,161,0,596,0
UR1US,US,000,02,0002648,6106,6074,6074,0,32,0
UR1US,US,000,02,0002649,99,0,0,0,99,0
UR1US,US,000,02,0002650,1926,775,775,0,1151,0
UR1US,US,000,02,0002651,154275,153842,153842,0,433,0
UR1US,US,000,02,0002652,22659,19855,19855,0,2804,0
UR1US,US,000,02,0002653,13405,11831,11831,0,1574,0
UR1US,US,000,02,0002654,6168,5864,5864,0,304,0
UR1US,US,000,02,0002655,9794,9794,9794,0,0,0
UR1US,US,000,02,0002656,21620,10016,10016,0,11604,0
UR1US,US,000,02,0002660,32,0,0,0,32,0
UR1US,US,000,02,0002661,109,0,0,0,109,0
UR1US,US,000,02,0002662,0,0,0,0,0,0
UR1US,US,000,02,0002663,1574,0,0,0,1574,0
UR1US,US,000,02,0002664,305,0,0,0,305,0
UR1US,US,000,02,0002665,2922,0,0,0,2922,0
UR1US,US,000,02,0002669,22869,10738,10738,0,12131,0
UR1US,US,000,02,0002673,36912,36903,36903,0,9,0
UR1US,US,000,02,0002674,34548,28407,28407,0,6141,0
UR1US,US,000,02,0002678,608,0,0,0,608,0
UR1US,US,000,02,0002679,3924,3010,3010,0,914,0
UR1US,US,000,02,0002680,6130,5981,5981,0,149,0
UR1US,US,000,02,0002681,7604,7604,7604,0,0,0
UR1US,US,000,02,0002682,5114,2025,2025,0,3089,0
UR1US,US,000,02,0002689,301,0,0,0,301,0
UR1US,US,000,02,0002690,1040,0,0,0,1040,0
UR1US,US,000,02,0002694,723,0,0,0,723,0
UR1US,US,000,02,0002695,1309,0,0,0,1309,0
UR1US,US,000,02,0002696,62,0,0,0,62,0
UR1US,US,000,02,0002697,4587,0,0,0,4587,0
UR1US,US,000,02,0002701,6519,4834,0,4834,1685,0
UR1US,US,000,02,0002702,3346,0,0,0,3346,0
UR1US,US,000,02,0002706,89,0,0,0,89,0
UR1US,US,000,02,0002707,1411,0,0,0,1411,0
UR1US,US,000,02,0002711,294,0,0,0,294,0
UR1US,US,000,02,0002712,1520,0,0,0,1520,0
UR1US,US,000,02,0002716,312,0,0,0,312,0
UR1US,US,000,02,0002717,1555,0,0,0,1555,0
UR1US,US,000,02,0002724,4656,4083,4083,0,573,0
UR1US,US,000,02,0002725,3971,2,2,0,3969,0
UR1US,US,000,02,0002729,185866,184096,184096,0,1770,0
UR1US,US,000,02,0002730,0,0,0,0,0,0
UR1US,US,000,02,0002731,3317,349,349,0,2968,0
UR1US,US,000,02,0002735,1031,1031,1031,0,0,0
UR1US,US,000,02,0002736,2950,1860,1860,0,1090,0
UR1US,US,000,02,0002737,4696,2104,2104,0,2592,0
UR1US,US,000,02,0002741,14211,11738,11738,0,2473,0
UR1US,US,000,02,0002742,2456,0,0,0,2456,0
UR1US,US,000,02,0002743,2497,37,37,0,2460,0
UR1US,US,000,02,0002747,1526,0,0,0,1526,0
UR1US,US,000,02,0002751,2186,0,0,0,2186,0
UR1US,US,000,02,0002758,106,0,0,0,106,0
UR1US,US,000,02,0002759,6424,0,0,0,6424,0
UR1US,US,000,02,0002763,53538,50955,50955,0,2583,0
UR1US,US,000,02,0002764,2095,2021,2021,0,74,0
UR1US,US,000,02,0002765,5636,3342,3342,0,2294,0
UR1US,US,000,02,0002769,519,0,0,0,519,0
UR1US,US,000,02,0002770,5136,0,0,0,5136,0
UR1US,US,000,02,0002774,1257,0,0,0,1257,0
UR1US,US,000,02,0002775,5,0,0,0,5,0
UR1US,US,000,02,0002776,4425,0,0,0,4425,0
UR1US,US,000,02,0002780,1569,1333,177,1156,236,0
UR1US,US,000,02,0002781,22,0,0,0,22,0
UR1US,US,000,02,0002782,14144,13100,13100,0,1044,0
UR1US,US,000,02,0002783,858,492,160,332,366,0
UR1US,US,000,02,0002784,4353,282,269,13,4071,0
